time,event,delta,cumulative,at_capacity
2025-09-16 11:58:36.693,departure,-1,938,False
2025-09-16 12:02:03.808,arrival,1,939,False
2025-09-16 12:02:06.636,arrival,1,940,False
2025-09-16 12:04:28.560,arrival,1,941,False
2025-09-16 12:05:03.857,departure,-1,940,False
2025-09-16 12:07:54.284,departure,-1,939,False
2025-09-16 12:14:06.914,arrival,1,940,False
2025-09-16 12:17:27.905,arrival,1,941,False
2025-09-16 12:18:45.931,arrival,1,942,False
2025-09-16 12:19:39.656,departure,-1,941,False
2025-09-16 12:20:04.689,departure,-1,940,False
2025-09-16 12:21:18.194,arrival,1,941,False
2025-09-16 12:25:34.758,departure,-1,940,False
2025-09-16 12:26:58.387,departure,-1,939,False
2025-09-16 12:29:17.763,departure,-1,938,False
2025-09-16 12:30:29.059,arrival,1,939,False
2025-09-16 12:35:10.512,arrival,1,940,False
2025-09-16 12:35:28.746,arrival,1,941,False
2025-09-16 12:36:14.766,departure,-1,940,False
2025-09-16 12:36:24.676,departure,-1,939,False
2025-09-16 12:40:41.043,arrival,1,940,False
2025-09-16 12:44:26.379,departure,-1,939,False
2025-09-16 12:44:57.469,arrival,1,940,False
2025-09-16 12:46:04.886,departure,-1,939,False
2025-09-16 12:47:28.416,arrival,1,940,False
2025-09-16 12:48:13.883,departure,-1,939,False
2025-09-16 12:48:49.547,departure,-1,938,False
2025-09-16 12:55:05.891,arrival,1,939,False
2025-09-16 12:56:01.885,departure,-1,938,False
2025-09-16 13:06:15.471,arrival,1,939,False
2025-09-16 13:06:31.887,arrival,1,940,False
2025-09-16 13:06:40.259,departure,-1,939,False
2025-09-16 13:08:40.536,arrival,1,940,False
2025-09-16 13:09:27.395,arrival,1,941,False
2025-09-16 13:10:35.146,arrival,1,942,False
2025-09-16 13:19:01.994,arrival,1,943,False
2025-09-16 13:21:30.490,departure,-1,942,False
2025-09-16 13:23:03.348,arrival,1,943,False
2025-09-16 13:26:27.977,arrival,1,944,False
2025-09-16 13:28:11.929,departure,-1,943,False
2025-09-16 13:29:27.603,departure,-1,942,False
2025-09-16 13:31:10.354,departure,-1,941,False
2025-09-16 13:32:22.732,departure,-1,940,False
2025-09-16 13:43:12.139,arrival,1,941,False
2025-09-16 13:56:28.425,departure,-1,940,False
2025-09-16 13:57:41.762,arrival,1,941,False
2025-09-16 14:05:32.517,arrival,1,942,False
2025-09-16 14:10:18.470,arrival,1,943,False
2025-09-16 14:11:30.581,departure,-1,942,False
2025-09-16 14:13:12.755,arrival,1,943,False
2025-09-16 14:21:13.741,arrival,1,944,False
2025-09-16 14:30:49.908,departure,-1,943,False
2025-09-16 14:34:51.991,arrival,1,944,False
2025-09-16 14:35:39.065,departure,-1,943,False
2025-09-16 14:36:25.147,arrival,1,944,False
2025-09-16 14:37:09.720,departure,-1,943,False
2025-09-16 14:37:42.858,departure,-1,942,False
2025-09-16 14:39:03.121,arrival,1,943,False
2025-09-16 14:40:54.492,arrival,1,944,False
2025-09-16 14:41:49.686,departure,-1,943,False
2025-09-16 14:43:09.903,arrival,1,944,False
2025-09-16 14:43:30.714,departure,-1,943,False
2025-09-16 14:44:41.887,departure,-1,942,False
2025-09-16 14:44:50.068,arrival,1,943,False
2025-09-16 14:47:20.778,arrival,1,944,False
2025-09-16 14:54:01.511,departure,-1,943,False
2025-09-16 15:02:12.188,arrival,1,944,False
2025-09-16 15:04:48.916,arrival,1,945,False
2025-09-16 15:04:58.809,arrival,1,946,False
2025-09-16 15:05:38.538,arrival,1,947,False
2025-09-16 15:06:10.446,arrival,1,948,False
2025-09-16 15:06:36.316,departure,-1,947,False
2025-09-16 15:12:11.081,arrival,1,948,False
2025-09-16 15:13:08.210,arrival,1,949,False
2025-09-16 15:13:48.734,arrival,1,950,False
2025-09-16 15:15:31.728,arrival,1,951,False
2025-09-16 15:15:45.331,departure,-1,950,False
2025-09-16 15:15:53.487,arrival,1,951,False
2025-09-16 15:16:12.995,arrival,1,952,False
2025-09-16 15:26:54.647,departure,-1,951,False
2025-09-16 15:28:06.567,arrival,1,952,False
2025-09-16 15:28:32.873,arrival,1,953,False
2025-09-16 15:29:48.661,arrival,1,954,False
2025-09-16 15:29:50.758,departure,-1,953,False
2025-09-16 15:35:41.650,departure,-1,952,False
2025-09-16 15:36:41.969,departure,-1,951,False
2025-09-16 15:41:34.936,departure,-1,950,False
2025-09-16 15:44:26.423,arrival,1,951,False
2025-09-16 15:46:55.261,arrival,1,952,False
2025-09-16 15:47:10.828,departure,-1,951,False
2025-09-16 15:48:52.080,departure,-1,950,False
2025-09-16 15:51:11.035,departure,-1,949,False
2025-09-16 15:52:37.801,arrival,1,950,False
2025-09-16 15:54:42.771,arrival,1,951,False
2025-09-16 15:54:58.132,arrival,1,952,False
2025-09-16 15:58:26.511,arrival,1,953,False
2025-09-16 15:59:51.022,arrival,1,954,False
2025-09-16 16:01:48.384,arrival,1,955,False
2025-09-16 16:04:03.947,departure,-1,954,False
2025-09-16 16:04:46.059,departure,-1,953,False
2025-09-16 16:04:48.499,arrival,1,954,False
2025-09-16 16:05:54.887,arrival,1,955,False
2025-09-16 16:07:16.515,arrival,1,956,False
2025-09-16 16:07:49.487,arrival,1,957,False
2025-09-16 16:08:36.445,arrival,1,958,False
2025-09-16 16:08:38.996,arrival,1,959,False
2025-09-16 16:10:46.662,arrival,1,960,False
2025-09-16 16:11:14.824,arrival,1,961,False
2025-09-16 16:11:17.071,arrival,1,962,False
2025-09-16 16:11:19.402,departure,-1,961,False
2025-09-16 16:11:31.057,arrival,1,962,False
2025-09-16 16:12:27.150,departure,-1,961,False
2025-09-16 16:13:47.074,departure,-1,960,False
2025-09-16 16:14:16.226,arrival,1,961,False
2025-09-16 16:15:40.068,arrival,1,962,False
2025-09-16 16:15:48.174,arrival,1,963,False
2025-09-16 16:16:34.064,arrival,1,964,False
2025-09-16 16:18:28.355,arrival,1,965,False
2025-09-16 16:19:16.613,arrival,1,966,False
2025-09-16 16:20:14.625,arrival,1,967,False
2025-09-16 16:22:25.202,arrival,1,968,False
2025-09-16 16:23:01.547,arrival,1,969,False
2025-09-16 16:23:18.779,departure,-1,968,False
2025-09-16 16:25:43.722,arrival,1,969,False
2025-09-16 16:27:18.658,arrival,1,970,False
2025-09-16 16:27:31.948,arrival,1,971,False
2025-09-16 16:28:16.244,departure,-1,970,False
2025-09-16 16:29:31.985,departure,-1,969,False
2025-09-16 16:29:51.492,departure,-1,968,False
2025-09-16 16:34:44.408,arrival,1,969,False
2025-09-16 16:34:55.635,arrival,1,970,False
2025-09-16 16:35:03.061,departure,-1,969,False
2025-09-16 16:35:26.699,departure,-1,968,False
2025-09-16 16:36:14.390,arrival,1,969,False
2025-09-16 16:37:04.459,departure,-1,968,False
2025-09-16 16:42:00.314,departure,-1,967,False
2025-09-16 16:44:06.700,departure,-1,966,False
2025-09-16 16:44:27.337,departure,-1,965,False
2025-09-16 16:45:11.380,arrival,1,966,False
2025-09-16 16:46:38.702,arrival,1,967,False
2025-09-16 16:46:52.584,departure,-1,966,False
2025-09-16 16:47:52.821,departure,-1,965,False
2025-09-16 16:48:06.938,arrival,1,966,False
2025-09-16 16:48:45.084,departure,-1,965,False
2025-09-16 16:49:39.216,departure,-1,964,False
2025-09-16 16:50:30.584,arrival,1,965,False
2025-09-16 16:52:40.724,departure,-1,964,False
2025-09-16 16:54:15.250,arrival,1,965,False
2025-09-16 16:54:27.477,departure,-1,964,False
2025-09-16 16:55:48.371,arrival,1,965,False
2025-09-16 16:57:21.380,arrival,1,966,False
2025-09-16 16:58:41.885,arrival,1,967,False
2025-09-16 16:59:41.744,departure,-1,966,False
2025-09-16 17:01:45.051,arrival,1,967,False
2025-09-16 17:05:56.157,departure,-1,966,False
2025-09-16 17:10:11.839,arrival,1,967,False
2025-09-16 17:10:27.895,departure,-1,966,False
2025-09-16 17:10:30.472,arrival,1,967,False
2025-09-16 17:11:49.452,arrival,1,968,False
2025-09-16 17:16:55.617,arrival,1,969,False
2025-09-16 17:17:07.481,arrival,1,970,False
2025-09-16 17:20:05.381,arrival,1,971,False
2025-09-16 17:20:51.731,arrival,1,972,False
2025-09-16 17:21:36.556,arrival,1,973,False
2025-09-16 17:21:57.015,departure,-1,972,False
2025-09-16 17:22:19.189,arrival,1,973,False
2025-09-16 17:22:46.526,departure,-1,972,False
2025-09-16 17:23:30.368,arrival,1,973,False
2025-09-16 17:24:04.860,departure,-1,972,False
2025-09-16 17:24:37.994,departure,-1,971,False
2025-09-16 17:24:57.172,arrival,1,972,False
2025-09-16 17:25:14.238,arrival,1,973,False
2025-09-16 17:26:59.336,departure,-1,972,False
2025-09-16 17:28:07.564,arrival,1,973,False
2025-09-16 17:30:07.397,arrival,1,974,False
2025-09-16 17:30:13.829,arrival,1,975,False
2025-09-16 17:30:17.057,arrival,1,976,False
2025-09-16 17:31:23.954,arrival,1,977,False
2025-09-16 17:31:43.977,arrival,1,978,False
2025-09-16 17:32:22.331,arrival,1,979,False
2025-09-16 17:35:24.063,arrival,1,980,False
2025-09-16 17:37:14.259,departure,-1,979,False
2025-09-16 17:37:17.077,arrival,1,980,False
2025-09-16 17:42:01.034,arrival,1,981,False
2025-09-16 17:42:13.201,arrival,1,982,False
2025-09-16 17:46:07.522,arrival,1,983,False
2025-09-16 17:47:38.224,departure,-1,982,False
2025-09-16 17:48:43.432,departure,-1,981,False
2025-09-16 17:51:39.154,arrival,1,982,False
2025-09-16 17:52:04.675,arrival,1,983,False
2025-09-16 17:53:03.347,arrival,1,984,False
2025-09-16 17:53:13.607,arrival,1,985,False
2025-09-16 17:54:42.096,arrival,1,986,False
2025-09-16 17:55:17.972,arrival,1,987,False
2025-09-16 17:55:26.342,departure,-1,986,False
2025-09-16 17:56:42.513,departure,-1,985,False
2025-09-16 17:57:39.345,arrival,1,986,False
2025-09-16 17:58:21.895,departure,-1,985,False
2025-09-16 17:58:29.025,departure,-1,984,False
2025-09-16 18:00:42.030,departure,-1,983,False
2025-09-16 18:01:30.787,arrival,1,984,False
2025-09-16 18:02:03.588,arrival,1,985,False
2025-09-16 18:04:01.494,arrival,1,986,False
2025-09-16 18:05:36.660,arrival,1,987,False
2025-09-16 18:05:40.350,arrival,1,988,False
2025-09-16 18:07:16.980,departure,-1,987,False
2025-09-16 18:07:52.593,departure,-1,986,False
2025-09-16 18:10:31.845,arrival,1,987,False
2025-09-16 18:11:55.347,arrival,1,988,False
2025-09-16 18:13:25.649,arrival,1,989,False
2025-09-16 18:13:47.583,departure,-1,988,False
2025-09-16 18:14:15.392,arrival,1,989,False
2025-09-16 18:14:46.724,arrival,1,990,False
2025-09-16 18:14:48.794,arrival,1,991,False
2025-09-16 18:15:11.294,departure,-1,990,False
2025-09-16 18:15:33.288,arrival,1,991,False
2025-09-16 18:26:25.639,departure,-1,990,False
2025-09-16 18:26:38.559,departure,-1,989,False
2025-09-16 18:29:18.064,arrival,1,990,False
2025-09-16 18:29:39.430,departure,-1,989,False
2025-09-16 18:30:09.963,departure,-1,988,False
2025-09-16 18:31:20.202,arrival,1,989,False
2025-09-16 18:32:55.219,departure,-1,988,False
2025-09-16 18:33:56.746,departure,-1,987,False
2025-09-16 18:34:48.516,departure,-1,986,False
2025-09-16 18:36:12.918,departure,-1,985,False
2025-09-16 18:36:14.222,departure,-1,984,False
2025-09-16 18:36:43.985,arrival,1,985,False
2025-09-16 18:36:46.756,arrival,1,986,False
2025-09-16 18:38:07.408,departure,-1,985,False
2025-09-16 18:38:40.082,departure,-1,984,False
2025-09-16 18:43:00.446,departure,-1,983,False
2025-09-16 18:48:20.148,departure,-1,982,False
2025-09-16 18:48:35.733,departure,-1,981,False
2025-09-16 18:48:42.008,departure,-1,980,False
2025-09-16 18:49:02.169,departure,-1,979,False
2025-09-16 18:49:13.243,arrival,1,980,False
2025-09-16 18:49:32.823,arrival,1,981,False
2025-09-16 18:50:44.762,departure,-1,980,False
2025-09-16 18:51:36.603,arrival,1,981,False
2025-09-16 18:51:39.380,departure,-1,980,False
2025-09-16 18:52:39.009,departure,-1,979,False
2025-09-16 18:53:48.043,departure,-1,978,False
2025-09-16 18:54:21.494,arrival,1,979,False
2025-09-16 18:55:12.907,departure,-1,978,False
2025-09-16 18:55:53.138,arrival,1,979,False
2025-09-16 18:57:54.118,arrival,1,980,False
2025-09-16 18:59:20.391,arrival,1,981,False
2025-09-16 19:00:57.477,departure,-1,980,False
2025-09-16 19:01:31.709,departure,-1,979,False
2025-09-16 19:02:12.593,departure,-1,978,False
2025-09-16 19:05:07.151,departure,-1,977,False
2025-09-16 19:09:32.593,arrival,1,978,False
2025-09-16 19:10:47.112,departure,-1,977,False
2025-09-16 19:10:52.982,departure,-1,976,False
2025-09-16 19:11:22.311,arrival,1,977,False
2025-09-16 19:12:07.048,departure,-1,976,False
2025-09-16 19:13:05.054,departure,-1,975,False
2025-09-16 19:13:37.763,arrival,1,976,False
2025-09-16 19:15:37.229,arrival,1,977,False
2025-09-16 19:17:44.878,departure,-1,976,False
2025-09-16 19:17:50.429,arrival,1,977,False
2025-09-16 19:18:46.370,departure,-1,976,False
2025-09-16 19:21:49.490,arrival,1,977,False
2025-09-16 19:22:22.694,arrival,1,978,False
2025-09-16 19:23:37.678,departure,-1,977,False
2025-09-16 19:37:22.689,arrival,1,978,False
2025-09-16 19:39:17.278,arrival,1,979,False
2025-09-16 19:39:25.046,departure,-1,978,False
2025-09-16 19:40:01.614,departure,-1,977,False
2025-09-16 19:40:06.698,departure,-1,976,False
2025-09-16 19:41:16.874,departure,-1,975,False
2025-09-16 19:42:53.650,departure,-1,974,False
2025-09-16 19:44:40.012,arrival,1,975,False
2025-09-16 19:45:08.418,arrival,1,976,False
2025-09-16 19:46:24.526,departure,-1,975,False
2025-09-16 19:49:23.000,arrival,1,976,False
2025-09-16 19:54:09.857,departure,-1,975,False
2025-09-16 19:58:29.419,arrival,1,976,False
2025-09-16 19:59:10.772,arrival,1,977,False
2025-09-16 20:00:48.901,departure,-1,976,False
2025-09-16 20:02:36.998,arrival,1,977,False
2025-09-16 20:03:47.089,arrival,1,978,False
2025-09-16 20:04:28.922,arrival,1,979,False
2025-09-16 20:09:20.862,arrival,1,980,False
2025-09-16 20:10:23.386,departure,-1,979,False
2025-09-16 20:10:51.624,arrival,1,980,False
2025-09-16 20:12:06.621,arrival,1,981,False
2025-09-16 20:14:32.384,departure,-1,980,False
2025-09-16 20:16:23.728,arrival,1,981,False
2025-09-16 20:17:46.739,arrival,1,982,False
2025-09-16 20:17:49.116,departure,-1,981,False
2025-09-16 20:18:23.650,departure,-1,980,False
2025-09-16 20:23:42.089,arrival,1,981,False
2025-09-16 20:24:43.847,departure,-1,980,False
2025-09-16 20:28:21.291,arrival,1,981,False
2025-09-16 20:30:48.529,departure,-1,980,False
2025-09-16 20:32:46.197,departure,-1,979,False
2025-09-16 20:34:16.243,departure,-1,978,False
2025-09-16 20:35:47.674,arrival,1,979,False
2025-09-16 20:36:13.742,arrival,1,980,False
2025-09-16 20:37:59.287,arrival,1,981,False
2025-09-16 20:38:30.971,departure,-1,980,False
2025-09-16 20:41:36.503,arrival,1,981,False
2025-09-16 20:42:32.903,arrival,1,982,False
2025-09-16 20:43:09.427,departure,-1,981,False
2025-09-16 20:55:29.721,arrival,1,982,False
2025-09-16 20:59:01.489,departure,-1,981,False
2025-09-16 21:02:56.278,arrival,1,982,False
2025-09-16 21:05:37.602,arrival,1,983,False
2025-09-16 21:10:01.347,arrival,1,984,False
2025-09-16 21:12:56.545,arrival,1,985,False
2025-09-16 21:13:58.885,arrival,1,986,False
2025-09-16 21:17:35.941,departure,-1,985,False
2025-09-16 21:18:32.124,departure,-1,984,False
2025-09-16 21:19:28.164,departure,-1,983,False
2025-09-16 21:23:51.782,arrival,1,984,False
2025-09-16 21:24:25.654,departure,-1,983,False
2025-09-16 21:24:41.279,arrival,1,984,False
2025-09-16 21:24:55.357,arrival,1,985,False
2025-09-16 21:26:11.462,arrival,1,986,False
2025-09-16 21:28:06.969,departure,-1,985,False
2025-09-16 21:31:16.193,departure,-1,984,False
2025-09-16 21:43:33.570,arrival,1,985,False
2025-09-16 21:44:11.212,departure,-1,984,False
2025-09-16 21:44:30.434,arrival,1,985,False
2025-09-16 21:45:20.855,arrival,1,986,False
2025-09-16 21:46:35.167,arrival,1,987,False
2025-09-16 21:57:57.412,arrival,1,988,False
2025-09-16 21:58:44.427,departure,-1,987,False
2025-09-16 22:01:12.060,arrival,1,988,False
2025-09-16 22:06:36.213,arrival,1,989,False
2025-09-16 22:06:58.319,departure,-1,988,False
2025-09-16 22:09:17.083,arrival,1,989,False
2025-09-16 22:09:21.652,arrival,1,990,False
2025-09-16 22:11:36.577,departure,-1,989,False
2025-09-16 22:21:21.744,arrival,1,990,False
2025-09-16 22:25:58.927,departure,-1,989,False
2025-09-16 22:45:47.724,arrival,1,990,False
2025-09-16 22:47:48.877,departure,-1,989,False
2025-09-16 22:48:51.104,arrival,1,990,False
2025-09-16 22:54:56.232,departure,-1,989,False
2025-09-16 22:56:17.425,departure,-1,988,False
2025-09-16 22:57:46.493,departure,-1,987,False
2025-09-16 22:59:37.866,arrival,1,988,False
2025-09-16 23:08:47.641,departure,-1,987,False
2025-09-16 23:11:11.920,departure,-1,986,False
2025-09-16 23:16:26.602,arrival,1,987,False
2025-09-16 23:17:03.710,arrival,1,988,False
2025-09-16 23:19:05.324,arrival,1,989,False
2025-09-16 23:21:54.328,departure,-1,988,False
2025-09-16 23:22:43.356,departure,-1,987,False
2025-09-16 23:22:53.740,arrival,1,988,False
2025-09-16 23:23:26.030,arrival,1,989,False
2025-09-16 23:28:20.073,arrival,1,990,False
2025-09-16 23:36:57.500,arrival,1,991,False
2025-09-16 23:38:45.303,departure,-1,990,False
2025-09-16 23:38:57.988,departure,-1,989,False
2025-09-16 23:45:27.502,arrival,1,990,False
2025-09-16 23:52:18.819,arrival,1,991,False
2025-09-17 00:08:58.878,departure,-1,990,False
2025-09-17 00:11:07.424,arrival,1,991,False
2025-09-17 06:50:22.393,departure,-1,990,False
2025-09-17 06:50:35.985,arrival,1,991,False
2025-09-17 06:56:21.615,departure,-1,990,False
2025-09-17 06:57:26.790,departure,-1,989,False
2025-09-17 07:04:41.043,departure,-1,988,False
2025-09-17 07:14:38.752,departure,-1,987,False
2025-09-17 07:18:01.170,departure,-1,986,False
2025-09-17 07:33:26.744,departure,-1,985,False
2025-09-17 07:33:58.011,departure,-1,984,False
2025-09-17 07:35:32.972,departure,-1,983,False
2025-09-17 07:37:19.615,departure,-1,982,False
2025-09-17 07:37:39.160,departure,-1,981,False
2025-09-17 07:37:57.648,departure,-1,980,False
2025-09-17 07:39:54.097,departure,-1,979,False
2025-09-17 07:40:12.142,departure,-1,978,False
2025-09-17 07:40:59.857,departure,-1,977,False
2025-09-17 07:45:47.432,departure,-1,976,False
2025-09-17 07:47:28.300,departure,-1,975,False
2025-09-17 07:48:48.228,departure,-1,974,False
2025-09-17 07:49:09.395,departure,-1,973,False
2025-09-17 07:53:06.760,departure,-1,972,False
2025-09-17 07:56:14.791,departure,-1,971,False
2025-09-17 07:56:58.687,arrival,1,972,False
2025-09-17 07:57:01.612,arrival,1,973,False
2025-09-17 07:57:07.411,departure,-1,972,False
2025-09-17 08:00:25.577,departure,-1,971,False
2025-09-17 08:03:01.565,arrival,1,972,False
2025-09-17 08:03:04.097,departure,-1,971,False
2025-09-17 08:03:45.157,departure,-1,970,False
2025-09-17 08:04:30.357,departure,-1,969,False
2025-09-17 08:04:51.229,departure,-1,968,False
2025-09-17 08:05:51.440,departure,-1,967,False
2025-09-17 08:07:44.033,departure,-1,966,False
2025-09-17 08:07:49.803,departure,-1,965,False
2025-09-17 08:11:32.212,departure,-1,964,False
2025-09-17 08:12:01.106,departure,-1,963,False
2025-09-17 08:12:28.356,departure,-1,962,False
2025-09-17 08:13:05.007,departure,-1,961,False
2025-09-17 08:13:27.699,departure,-1,960,False
2025-09-17 08:14:24.880,departure,-1,959,False
2025-09-17 08:14:25.970,arrival,1,960,False
2025-09-17 08:14:39.931,departure,-1,959,False
2025-09-17 08:14:43.174,departure,-1,958,False
2025-09-17 08:15:58.847,arrival,1,959,False
2025-09-17 08:16:06.943,departure,-1,958,False
2025-09-17 08:16:16.963,departure,-1,957,False
2025-09-17 08:17:58.210,arrival,1,958,False
2025-09-17 08:18:04.317,departure,-1,957,False
2025-09-17 08:19:39.310,departure,-1,956,False
2025-09-17 08:19:49.086,departure,-1,955,False
2025-09-17 08:21:33.949,departure,-1,954,False
2025-09-17 08:22:05.399,departure,-1,953,False
2025-09-17 08:23:15.385,departure,-1,952,False
2025-09-17 08:23:19.215,departure,-1,951,False
2025-09-17 08:24:31.788,departure,-1,950,False
2025-09-17 08:27:53.558,departure,-1,949,False
2025-09-17 08:28:54.998,departure,-1,948,False
2025-09-17 08:29:11.145,departure,-1,947,False
2025-09-17 08:29:36.094,arrival,1,948,False
2025-09-17 08:32:10.677,arrival,1,949,False
2025-09-17 08:36:49.922,departure,-1,948,False
2025-09-17 08:37:27.574,departure,-1,947,False
2025-09-17 08:39:38.965,departure,-1,946,False
2025-09-17 08:39:41.551,departure,-1,945,False
2025-09-17 08:41:51.883,departure,-1,944,False
2025-09-17 08:43:19.251,departure,-1,943,False
2025-09-17 08:45:03.093,departure,-1,942,False
