time,event,delta,inventory,at_capacity,at_empty
2025-11-28 20:13:39.294,departure,-1,9,False,False
2025-11-28 20:16:04.147,departure,-1,8,False,False
2025-11-28 20:19:46.806,departure,-1,7,False,False
2025-11-28 21:10:09.548,departure,-1,6,False,False
2025-11-28 22:12:42.254,departure,-1,5,False,False
2025-11-28 22:58:13.032,arrival,1,6,False,False
2025-11-29 08:33:10.413,departure,-1,5,False,False
2025-11-29 09:07:52.315,arrival,1,6,False,False
2025-11-29 09:28:50.321,arrival,1,7,False,False
2025-11-29 09:52:31.060,arrival,1,8,False,False
2025-11-29 09:55:54.861,arrival,1,9,False,False
2025-11-29 09:55:56.615,arrival,1,10,False,False
2025-11-29 09:55:58.716,arrival,1,11,False,False
2025-11-29 10:02:08.336,arrival,1,12,False,False
2025-11-29 10:05:31.342,arrival,1,13,False,False
2025-11-29 10:06:10.931,arrival,1,14,False,False
2025-11-29 10:24:50.426,arrival,1,15,False,False
2025-11-29 10:27:40.612,departure,-1,14,False,False
2025-11-29 10:32:51.147,departure,-1,13,False,False
2025-11-29 10:49:35.974,arrival,1,14,False,False
2025-11-29 11:02:38.835,departure,-1,13,False,False
2025-11-29 11:38:10.326,arrival,1,14,False,False
2025-11-29 12:04:21.032,departure,-1,13,False,False
2025-11-29 12:06:35.933,departure,-1,12,False,False
2025-11-29 12:08:46.216,departure,-1,11,False,False
2025-11-29 12:25:50.336,arrival,1,12,False,False
2025-11-29 12:27:10.736,arrival,1,13,False,False
2025-11-29 12:49:31.673,arrival,1,14,False,False
2025-11-29 13:01:45.954,departure,-1,13,False,False
2025-11-29 13:06:22.847,departure,-1,12,False,False
2025-11-29 13:09:17.784,departure,-1,11,False,False
2025-11-29 13:16:57.251,departure,-1,10,False,False
2025-11-29 13:35:35.590,departure,-1,9,False,False
2025-11-29 13:56:38.217,arrival,1,10,False,False
2025-11-29 15:08:06.591,arrival,1,11,False,False
2025-11-29 15:42:36.617,departure,-1,10,False,False
2025-11-29 15:43:28.720,arrival,1,11,False,False
2025-11-29 15:53:43.801,departure,-1,10,False,False
2025-11-29 15:54:25.941,departure,-1,9,False,False
2025-11-29 16:00:56.569,arrival,1,10,False,False
2025-11-29 16:05:16.299,arrival,1,11,False,False
2025-11-29 16:33:22.592,departure,-1,10,False,False
2025-11-29 16:33:45.566,arrival,1,11,False,False
2025-11-29 16:44:19.656,arrival,1,12,False,False
2025-11-29 16:48:18.767,arrival,1,13,False,False
2025-11-29 17:07:57.458,departure,-1,12,False,False
2025-11-29 17:07:58.826,arrival,1,13,False,False
2025-11-29 17:09:18.680,arrival,1,14,False,False
2025-11-29 17:22:30.367,departure,-1,13,False,False
2025-11-29 18:02:39.286,departure,-1,12,False,False
2025-11-29 18:03:00.985,arrival,1,13,False,False
2025-11-29 18:04:34.384,arrival,1,14,False,False
2025-11-29 18:04:49.285,arrival,1,15,False,False
2025-11-29 18:20:20.641,arrival,1,16,False,False
2025-11-29 18:20:31.528,departure,-1,15,False,False
2025-11-29 18:22:31.664,arrival,1,16,False,False
2025-11-29 18:44:46.338,arrival,1,17,False,False
2025-11-29 18:58:33.387,departure,-1,16,False,False
2025-11-29 19:02:55.389,arrival,1,17,False,False
2025-11-29 19:03:28.278,arrival,1,18,False,False
2025-11-29 19:07:11.543,departure,-1,17,False,False
2025-11-29 19:08:12.519,departure,-1,16,False,False
2025-11-29 19:18:45.060,arrival,1,17,False,False
2025-11-29 19:37:57.225,arrival,1,18,False,False
2025-11-29 19:40:47.744,arrival,1,19,False,False
2025-11-29 19:51:26.373,arrival,1,20,False,False
2025-11-29 20:14:01.241,departure,-1,19,False,False
2025-11-29 20:14:48.938,departure,-1,18,False,False
2025-11-29 20:30:32.867,departure,-1,17,False,False
2025-11-29 20:32:59.109,arrival,1,18,False,False
2025-11-29 20:58:40.213,departure,-1,17,False,False
2025-11-29 21:10:18.691,departure,-1,16,False,False
2025-11-29 21:15:46.748,departure,-1,15,False,False
2025-11-29 21:18:58.867,departure,-1,14,False,False
2025-11-29 21:23:24.235,arrival,1,15,False,False
2025-11-29 21:35:47.073,arrival,1,16,False,False
2025-11-29 22:33:08.904,departure,-1,15,False,False
2025-11-29 22:44:40.859,departure,-1,14,False,False
2025-11-29 22:48:00.985,departure,-1,13,False,False
2025-11-29 22:55:31.540,departure,-1,12,False,False
2025-11-30 00:03:06.456,departure,-1,11,False,False
2025-11-30 00:03:36.166,departure,-1,10,False,False
2025-11-30 07:45:17.659,arrival,1,11,False,False
2025-11-30 08:56:13.046,arrival,1,12,False,False
2025-11-30 08:58:56.058,arrival,1,13,False,False
2025-11-30 09:10:34.734,departure,-1,12,False,False
2025-11-30 09:31:31.135,arrival,1,13,False,False
2025-11-30 09:58:42.853,arrival,1,14,False,False
2025-11-30 10:13:09.286,departure,-1,13,False,False
2025-11-30 10:32:36.831,arrival,1,14,False,False
2025-11-30 10:38:24.160,arrival,1,15,False,False
2025-11-30 10:44:54.029,departure,-1,14,False,False
2025-11-30 11:10:39.255,arrival,1,15,False,False
2025-11-30 11:17:03.855,departure,-1,14,False,False
2025-11-30 11:17:22.275,arrival,1,15,False,False
2025-11-30 11:26:14.928,departure,-1,14,False,False
2025-11-30 11:26:49.833,arrival,1,15,False,False
2025-11-30 11:30:24.693,departure,-1,14,False,False
2025-11-30 11:31:07.590,arrival,1,15,False,False
2025-11-30 11:43:48.569,arrival,1,16,False,False
2025-11-30 11:52:45.583,arrival,1,17,False,False
2025-11-30 11:56:05.681,arrival,1,18,False,False
2025-11-30 11:57:58.157,departure,-1,17,False,False
2025-11-30 12:40:06.572,arrival,1,18,False,False
2025-11-30 12:50:32.439,departure,-1,17,False,False
2025-11-30 13:49:21.182,departure,-1,16,False,False
2025-11-30 14:05:06.541,arrival,1,17,False,False
2025-11-30 14:19:14.400,departure,-1,16,False,False
2025-11-30 14:52:41.040,arrival,1,17,False,False
2025-11-30 15:13:42.259,arrival,1,18,False,False
2025-11-30 15:13:49.338,arrival,1,19,False,False
2025-11-30 15:20:28.689,arrival,1,20,False,False
2025-11-30 15:20:43.081,arrival,1,21,False,False
2025-11-30 15:39:46.459,arrival,1,22,False,False
2025-11-30 15:40:25.825,arrival,1,23,True,False
2025-11-30 15:40:56.602,departure,-1,22,False,False
2025-11-30 15:41:16.754,departure,-1,21,False,False
2025-11-30 15:53:29.776,arrival,1,22,False,False
2025-11-30 16:01:17.218,departure,-1,21,False,False
2025-11-30 16:08:40.093,departure,-1,20,False,False
2025-11-30 17:13:31.008,arrival,1,21,False,False
2025-11-30 17:38:31.897,departure,-1,20,False,False
2025-11-30 17:44:13.711,departure,-1,19,False,False
2025-11-30 17:56:02.338,departure,-1,18,False,False
2025-11-30 18:44:19.257,arrival,1,19,False,False
2025-11-30 19:18:18.709,departure,-1,18,False,False
2025-11-30 20:18:25.463,arrival,1,19,False,False
2025-11-30 20:18:58.284,departure,-1,18,False,False
2025-11-30 21:56:47.824,departure,-1,17,False,False
2025-11-30 22:53:00.917,departure,-1,16,False,False
2025-12-01 00:40:53.347,arrival,1,17,False,False
2025-12-01 06:07:23.058,arrival,1,18,False,False
2025-12-01 07:06:20.537,arrival,1,19,False,False
2025-12-01 07:08:13.964,arrival,1,20,False,False
2025-12-01 07:18:49.840,departure,-1,19,False,False
2025-12-01 07:42:48.723,arrival,1,20,False,False
2025-12-01 07:43:15.412,arrival,1,21,False,False
2025-12-01 07:47:43.320,arrival,1,22,False,False
2025-12-01 07:50:32.736,departure,-1,21,False,False
2025-12-01 07:59:20.317,arrival,1,22,False,False
2025-12-01 08:00:03.437,departure,-1,21,False,False
2025-12-01 08:09:37.814,arrival,1,22,False,False
2025-12-01 08:13:45.648,arrival,1,23,True,False
2025-12-01 08:21:10.644,arrival,1,23,True,False
2025-12-01 08:23:04.389,arrival,1,23,True,False
2025-12-01 08:27:40.463,arrival,1,23,True,False
2025-12-01 08:28:11.257,arrival,1,23,True,False
2025-12-01 08:28:29.532,arrival,1,23,True,False
2025-12-01 08:30:38.600,arrival,1,23,True,False
2025-12-01 08:33:14.743,arrival,1,23,True,False
2025-12-01 08:34:56.042,arrival,1,23,True,False
2025-12-01 08:36:17.464,departure,-1,22,False,False
2025-12-01 08:36:37.735,arrival,1,23,True,False
2025-12-01 08:38:11.144,arrival,1,23,True,False
2025-12-01 08:40:03.179,departure,-1,22,False,False
2025-12-01 08:40:21.576,arrival,1,23,True,False
2025-12-01 08:40:28.227,departure,-1,22,False,False
2025-12-01 08:43:15.156,arrival,1,23,True,False
2025-12-01 08:45:38.497,departure,-1,22,False,False
2025-12-01 08:46:09.028,arrival,1,23,True,False
2025-12-01 08:46:27.863,departure,-1,22,False,False
2025-12-01 08:53:32.237,departure,-1,21,False,False
2025-12-01 08:54:50.310,departure,-1,20,False,False
2025-12-01 09:04:19.271,arrival,1,21,False,False
2025-12-01 09:06:04.760,arrival,1,22,False,False
2025-12-01 09:17:00.351,arrival,1,23,True,False
2025-12-01 09:18:12.741,arrival,1,23,True,False
2025-12-01 09:20:08.517,arrival,1,23,True,False
2025-12-01 09:20:34.834,departure,-1,22,False,False
2025-12-01 09:23:49.999,arrival,1,23,True,False
2025-12-01 09:33:04.188,arrival,1,23,True,False
2025-12-01 09:44:39.070,departure,-1,22,False,False
2025-12-01 09:48:50.991,arrival,1,23,True,False
2025-12-01 09:49:23.937,arrival,1,23,True,False
2025-12-01 09:50:46.573,arrival,1,23,True,False
2025-12-01 09:56:12.393,arrival,1,23,True,False
2025-12-01 10:01:25.435,arrival,1,23,True,False
2025-12-01 10:02:31.317,arrival,1,23,True,False
2025-12-01 10:05:24.949,arrival,1,23,True,False
2025-12-01 10:24:07.013,departure,-1,22,False,False
2025-12-01 10:25:30.564,arrival,1,23,True,False
2025-12-01 10:29:44.565,departure,-1,22,False,False
2025-12-01 10:33:12.936,arrival,1,23,True,False
2025-12-01 11:37:14.912,departure,-1,22,False,False
2025-12-01 11:39:38.476,departure,-1,21,False,False
2025-12-01 11:44:01.028,arrival,1,22,False,False
2025-12-01 11:44:58.993,departure,-1,21,False,False
2025-12-01 11:56:08.599,arrival,1,22,False,False
2025-12-01 11:57:14.381,arrival,1,23,True,False
2025-12-01 11:58:16.591,departure,-1,22,False,False
2025-12-01 12:04:51.091,arrival,1,23,True,False
2025-12-01 12:09:02.838,departure,-1,22,False,False
2025-12-01 12:09:46.484,arrival,1,23,True,False
2025-12-01 12:14:25.650,departure,-1,22,False,False
2025-12-01 12:17:50.585,arrival,1,23,True,False
2025-12-01 12:58:59.783,departure,-1,22,False,False
2025-12-01 13:05:35.579,arrival,1,23,True,False
2025-12-01 14:52:55.804,departure,-1,22,False,False
2025-12-01 14:59:02.617,arrival,1,23,True,False
2025-12-01 14:59:39.334,departure,-1,22,False,False
2025-12-01 15:05:34.483,arrival,1,23,True,False
2025-12-01 15:08:52.355,departure,-1,22,False,False
2025-12-01 15:14:16.756,departure,-1,21,False,False
2025-12-01 15:26:46.282,arrival,1,22,False,False
2025-12-01 15:29:35.393,departure,-1,21,False,False
2025-12-01 15:30:29.699,departure,-1,20,False,False
2025-12-01 15:31:37.432,arrival,1,21,False,False
2025-12-01 15:33:05.053,arrival,1,22,False,False
2025-12-01 15:41:04.693,departure,-1,21,False,False
2025-12-01 15:41:16.447,departure,-1,20,False,False
2025-12-01 15:54:29.339,departure,-1,19,False,False
2025-12-01 15:56:56.434,departure,-1,18,False,False
2025-12-01 16:03:48.506,departure,-1,17,False,False
2025-12-01 16:06:06.140,arrival,1,18,False,False
2025-12-01 16:10:31.116,departure,-1,17,False,False
2025-12-01 16:12:39.004,departure,-1,16,False,False
2025-12-01 16:21:40.547,arrival,1,17,False,False
2025-12-01 16:22:17.422,departure,-1,16,False,False
2025-12-01 16:35:49.469,arrival,1,17,False,False
2025-12-01 16:36:19.578,arrival,1,18,False,False
2025-12-01 16:36:22.629,arrival,1,19,False,False
2025-12-01 16:42:21.397,departure,-1,18,False,False
2025-12-01 16:48:48.060,arrival,1,19,False,False
2025-12-01 16:50:34.806,departure,-1,18,False,False
2025-12-01 16:52:48.327,departure,-1,17,False,False
2025-12-01 16:55:58.851,departure,-1,16,False,False
2025-12-01 17:12:34.633,departure,-1,15,False,False
2025-12-01 17:16:06.989,departure,-1,14,False,False
2025-12-01 17:18:39.761,departure,-1,13,False,False
2025-12-01 17:20:57.175,arrival,1,14,False,False
2025-12-01 17:26:47.914,arrival,1,15,False,False
2025-12-01 17:30:31.151,arrival,1,16,False,False
2025-12-01 17:37:29.506,departure,-1,15,False,False
2025-12-01 17:47:17.702,departure,-1,14,False,False
2025-12-01 17:47:49.617,departure,-1,13,False,False
2025-12-01 17:50:15.581,arrival,1,14,False,False
2025-12-01 17:52:55.963,departure,-1,13,False,False
2025-12-01 17:56:44.957,departure,-1,12,False,False
2025-12-01 18:00:31.131,departure,-1,11,False,False
2025-12-01 18:00:41.554,departure,-1,10,False,False
2025-12-01 18:08:12.889,arrival,1,11,False,False
2025-12-01 18:13:06.924,arrival,1,12,False,False
2025-12-01 18:15:40.401,departure,-1,11,False,False
2025-12-01 18:17:39.364,departure,-1,10,False,False
2025-12-01 18:18:10.986,arrival,1,11,False,False
2025-12-01 18:24:12.143,arrival,1,12,False,False
2025-12-01 18:24:47.323,departure,-1,11,False,False
2025-12-01 18:26:01.212,departure,-1,10,False,False
2025-12-01 18:26:19.067,departure,-1,9,False,False
2025-12-01 18:31:54.329,arrival,1,10,False,False
2025-12-01 18:32:21.576,departure,-1,9,False,False
2025-12-01 18:37:42.998,departure,-1,8,False,False
2025-12-01 18:37:58.039,departure,-1,7,False,False
2025-12-01 18:38:36.428,departure,-1,6,False,False
2025-12-01 18:43:58.539,arrival,1,7,False,False
2025-12-01 18:56:41.933,departure,-1,6,False,False
2025-12-01 18:57:00.371,departure,-1,5,False,False
2025-12-01 19:01:12.908,departure,-1,4,False,False
2025-12-01 19:03:44.170,arrival,1,5,False,False
2025-12-01 19:14:34.958,departure,-1,4,False,False
2025-12-01 19:21:37.688,departure,-1,3,False,False
2025-12-01 19:30:27.094,arrival,1,4,False,False
2025-12-01 19:39:13.048,departure,-1,3,False,False
2025-12-01 19:44:35.764,arrival,1,4,False,False
2025-12-01 19:47:12.837,departure,-1,3,False,False
2025-12-01 19:47:25.829,departure,-1,2,False,False
2025-12-01 19:50:08.515,departure,-1,1,False,False
2025-12-01 21:41:14.644,arrival,1,2,False,False
2025-12-01 22:30:11.130,departure,-1,1,False,False
2025-12-01 23:15:42.925,departure,-1,0,False,True
2025-12-01 23:44:11.006,arrival,1,1,False,False
2025-12-01 23:45:39.901,departure,-1,0,False,True
2025-12-02 06:37:42.414,arrival,1,1,False,False
2025-12-02 06:49:48.917,arrival,1,2,False,False
2025-12-02 07:20:44.814,arrival,1,3,False,False
2025-12-02 07:20:48.882,arrival,1,4,False,False
2025-12-02 07:28:45.270,arrival,1,5,False,False
2025-12-02 07:35:50.616,arrival,1,6,False,False
2025-12-02 07:36:20.851,arrival,1,7,False,False
2025-12-02 07:45:00.706,arrival,1,8,False,False
2025-12-02 07:48:21.377,departure,-1,7,False,False
2025-12-02 07:48:26.569,departure,-1,6,False,False
2025-12-02 07:50:03.682,arrival,1,7,False,False
2025-12-02 07:54:01.865,arrival,1,8,False,False
2025-12-02 07:56:13.553,arrival,1,9,False,False
2025-12-02 08:00:09.560,arrival,1,10,False,False
2025-12-02 08:03:43.232,departure,-1,9,False,False
2025-12-02 08:18:59.113,arrival,1,10,False,False
2025-12-02 08:20:10.894,departure,-1,9,False,False
2025-12-02 08:22:13.831,arrival,1,10,False,False
2025-12-02 08:24:25.033,arrival,1,11,False,False
2025-12-02 08:24:27.134,arrival,1,12,False,False
2025-12-02 08:26:13.292,departure,-1,11,False,False
2025-12-02 08:28:55.299,arrival,1,12,False,False
2025-12-02 08:31:42.227,arrival,1,13,False,False
2025-12-02 08:32:31.261,arrival,1,14,False,False
2025-12-02 08:33:25.624,arrival,1,15,False,False
2025-12-02 08:34:03.238,arrival,1,16,False,False
2025-12-02 08:34:33.664,arrival,1,17,False,False
2025-12-02 08:35:46.779,departure,-1,16,False,False
2025-12-02 08:36:38.472,arrival,1,17,False,False
2025-12-02 08:39:33.043,arrival,1,18,False,False
2025-12-02 08:42:35.412,arrival,1,19,False,False
2025-12-02 08:47:26.859,arrival,1,20,False,False
2025-12-02 08:48:47.002,arrival,1,21,False,False
2025-12-02 08:50:25.899,arrival,1,22,False,False
2025-12-02 08:53:25.250,arrival,1,23,True,False
2025-12-02 08:55:57.189,departure,-1,22,False,False
2025-12-02 08:56:05.219,arrival,1,23,True,False
2025-12-02 08:57:01.699,departure,-1,22,False,False
2025-12-02 08:57:54.671,arrival,1,23,True,False
2025-12-02 09:35:59.909,departure,-1,22,False,False
2025-12-02 09:37:32.049,departure,-1,21,False,False
2025-12-02 09:37:45.191,departure,-1,20,False,False
2025-12-02 09:39:55.339,arrival,1,21,False,False
2025-12-02 09:41:05.912,arrival,1,22,False,False
2025-12-02 09:42:28.215,departure,-1,21,False,False
2025-12-02 09:56:10.407,departure,-1,20,False,False
2025-12-02 10:01:05.723,arrival,1,21,False,False
2025-12-02 10:01:19.546,arrival,1,22,False,False
2025-12-02 10:13:08.765,arrival,1,23,True,False
2025-12-02 11:00:17.206,departure,-1,22,False,False
2025-12-02 11:00:59.731,arrival,1,23,True,False
2025-12-02 12:17:39.847,departure,-1,22,False,False
2025-12-02 12:26:50.070,arrival,1,23,True,False
2025-12-02 13:53:52.065,departure,-1,22,False,False
2025-12-02 14:38:35.037,departure,-1,21,False,False
2025-12-02 15:13:42.162,arrival,1,22,False,False
2025-12-02 15:16:57.267,departure,-1,21,False,False
2025-12-02 17:06:45.279,arrival,1,22,False,False
2025-12-02 17:19:05.442,departure,-1,21,False,False
2025-12-02 17:24:08.657,arrival,1,22,False,False
2025-12-02 17:27:17.301,arrival,1,23,True,False
2025-12-02 17:30:41.566,departure,-1,22,False,False
2025-12-02 17:30:50.256,arrival,1,23,True,False
2025-12-02 17:31:49.955,departure,-1,22,False,False
2025-12-02 17:34:36.250,arrival,1,23,True,False
2025-12-02 17:35:02.620,departure,-1,22,False,False
2025-12-02 17:38:09.902,departure,-1,21,False,False
2025-12-02 18:25:51.539,departure,-1,20,False,False
2025-12-02 18:27:16.203,departure,-1,19,False,False
2025-12-02 18:39:36.245,departure,-1,18,False,False
2025-12-02 18:56:07.997,departure,-1,17,False,False
2025-12-02 19:05:36.163,departure,-1,16,False,False
2025-12-02 19:08:27.190,departure,-1,15,False,False
2025-12-02 19:09:26.201,arrival,1,16,False,False
2025-12-02 19:11:50.155,departure,-1,15,False,False
2025-12-02 19:22:14.714,departure,-1,14,False,False
2025-12-02 19:24:18.137,departure,-1,13,False,False
2025-12-02 19:25:08.976,departure,-1,12,False,False
2025-12-02 19:25:23.441,departure,-1,11,False,False
2025-12-02 22:43:54.098,departure,-1,10,False,False
2025-12-03 07:13:32.805,departure,-1,9,False,False
2025-12-03 07:20:40.225,arrival,1,10,False,False
2025-12-03 07:25:15.037,departure,-1,9,False,False
2025-12-03 07:25:31.750,arrival,1,10,False,False
2025-12-03 07:35:16.416,arrival,1,11,False,False
2025-12-03 07:45:48.267,departure,-1,10,False,False
2025-12-03 08:01:28.550,arrival,1,11,False,False
2025-12-03 08:08:12.047,departure,-1,10,False,False
2025-12-03 08:08:28.373,arrival,1,11,False,False
2025-12-03 08:10:25.222,arrival,1,12,False,False
2025-12-03 08:19:12.752,arrival,1,13,False,False
2025-12-03 08:24:04.506,arrival,1,14,False,False
2025-12-03 08:29:02.005,arrival,1,15,False,False
2025-12-03 08:29:04.154,arrival,1,16,False,False
2025-12-03 08:32:09.367,arrival,1,17,False,False
2025-12-03 08:36:06.487,departure,-1,16,False,False
2025-12-03 08:37:18.647,arrival,1,17,False,False
2025-12-03 08:37:27.196,arrival,1,18,False,False
2025-12-03 08:39:01.415,departure,-1,17,False,False
2025-12-03 08:40:15.077,arrival,1,18,False,False
2025-12-03 08:41:44.126,departure,-1,17,False,False
2025-12-03 08:42:44.367,arrival,1,18,False,False
2025-12-03 08:44:02.813,arrival,1,19,False,False
2025-12-03 08:50:14.542,departure,-1,18,False,False
2025-12-03 08:53:37.432,arrival,1,19,False,False
2025-12-03 08:58:06.876,arrival,1,20,False,False
2025-12-03 09:00:52.438,arrival,1,21,False,False
2025-12-03 09:05:41.166,arrival,1,22,False,False
2025-12-03 09:17:58.309,arrival,1,23,True,False
2025-12-03 09:22:05.003,arrival,1,23,True,False
2025-12-03 09:31:38.327,arrival,1,23,True,False
2025-12-03 09:33:56.330,arrival,1,23,True,False
2025-12-03 09:44:32.069,departure,-1,22,False,False
2025-12-03 09:55:46.242,departure,-1,21,False,False
2025-12-03 10:00:25.238,departure,-1,20,False,False
2025-12-03 10:01:55.102,arrival,1,21,False,False
2025-12-03 10:07:51.332,departure,-1,20,False,False
2025-12-03 10:12:27.968,departure,-1,19,False,False
2025-12-03 10:14:24.801,arrival,1,20,False,False
2025-12-03 10:14:37.205,arrival,1,21,False,False
2025-12-03 10:16:55.317,arrival,1,22,False,False
2025-12-03 10:34:08.691,arrival,1,23,True,False
2025-12-03 10:45:29.833,arrival,1,23,True,False
2025-12-03 10:45:52.378,arrival,1,23,True,False
2025-12-03 10:47:22.359,arrival,1,23,True,False
2025-12-03 10:53:43.932,arrival,1,23,True,False
2025-12-03 10:58:14.562,departure,-1,22,False,False
2025-12-03 11:00:26.810,departure,-1,21,False,False
2025-12-03 11:08:01.764,arrival,1,22,False,False
2025-12-03 11:18:04.645,arrival,1,23,True,False
2025-12-03 11:18:15.526,arrival,1,23,True,False
2025-12-03 11:20:12.598,arrival,1,23,True,False
2025-12-03 11:33:57.645,departure,-1,22,False,False
2025-12-03 11:37:41.685,arrival,1,23,True,False
2025-12-03 11:37:55.009,departure,-1,22,False,False
2025-12-03 11:48:43.313,arrival,1,23,True,False
2025-12-03 12:04:25.437,departure,-1,22,False,False
2025-12-03 12:06:12.213,arrival,1,23,True,False
2025-12-03 12:19:05.984,departure,-1,22,False,False
2025-12-03 12:34:39.961,departure,-1,21,False,False
2025-12-03 12:39:28.917,departure,-1,20,False,False
2025-12-03 12:43:37.464,departure,-1,19,False,False
2025-12-03 12:57:47.456,arrival,1,20,False,False
2025-12-03 13:02:18.688,departure,-1,19,False,False
2025-12-03 13:02:51.912,departure,-1,18,False,False
2025-12-03 13:07:04.972,arrival,1,19,False,False
2025-12-03 13:08:31.671,departure,-1,18,False,False
2025-12-03 13:08:33.203,arrival,1,19,False,False
2025-12-03 13:31:34.710,arrival,1,20,False,False
2025-12-03 13:32:31.235,departure,-1,19,False,False
2025-12-03 13:39:39.420,arrival,1,20,False,False
2025-12-03 13:42:18.433,departure,-1,19,False,False
2025-12-03 14:03:01.498,arrival,1,20,False,False
2025-12-03 14:20:34.278,arrival,1,21,False,False
2025-12-03 14:20:43.828,arrival,1,22,False,False
2025-12-03 14:28:23.237,departure,-1,21,False,False
2025-12-03 14:34:15.633,departure,-1,20,False,False
2025-12-03 14:41:59.884,departure,-1,19,False,False
2025-12-03 14:51:17.673,arrival,1,20,False,False
2025-12-03 14:57:44.677,departure,-1,19,False,False
2025-12-03 15:18:24.658,departure,-1,18,False,False
2025-12-03 15:22:31.539,arrival,1,19,False,False
2025-12-03 15:31:56.926,departure,-1,18,False,False
2025-12-03 15:34:30.485,departure,-1,17,False,False
2025-12-03 15:42:22.376,departure,-1,16,False,False
2025-12-03 15:54:08.197,arrival,1,17,False,False
2025-12-03 15:54:52.462,departure,-1,16,False,False
2025-12-03 15:57:10.462,departure,-1,15,False,False
2025-12-03 16:01:28.252,departure,-1,14,False,False
2025-12-03 16:07:20.069,arrival,1,15,False,False
2025-12-03 16:08:02.280,departure,-1,14,False,False
2025-12-03 16:21:27.131,arrival,1,15,False,False
2025-12-03 16:26:06.815,departure,-1,14,False,False
2025-12-03 16:33:27.674,arrival,1,15,False,False
2025-12-03 16:42:42.961,departure,-1,14,False,False
2025-12-03 16:43:34.866,arrival,1,15,False,False
2025-12-03 16:46:21.075,departure,-1,14,False,False
2025-12-03 16:54:57.866,arrival,1,15,False,False
2025-12-03 16:58:25.677,departure,-1,14,False,False
2025-12-03 17:12:03.073,arrival,1,15,False,False
2025-12-03 17:21:49.439,departure,-1,14,False,False
2025-12-03 17:22:24.164,arrival,1,15,False,False
2025-12-03 17:24:32.088,departure,-1,14,False,False
2025-12-03 17:26:51.141,departure,-1,13,False,False
2025-12-03 17:28:05.162,arrival,1,14,False,False
2025-12-03 17:29:33.787,departure,-1,13,False,False
2025-12-03 17:45:53.250,departure,-1,12,False,False
2025-12-03 17:48:04.048,departure,-1,11,False,False
2025-12-03 17:49:46.460,arrival,1,12,False,False
2025-12-03 17:52:45.566,arrival,1,13,False,False
2025-12-03 17:55:02.472,arrival,1,14,False,False
2025-12-03 17:57:30.390,departure,-1,13,False,False
2025-12-03 18:00:28.156,arrival,1,14,False,False
2025-12-03 18:01:15.610,departure,-1,13,False,False
2025-12-03 18:05:36.216,departure,-1,12,False,False
2025-12-03 18:12:47.268,departure,-1,11,False,False
2025-12-03 18:20:20.963,departure,-1,10,False,False
2025-12-03 18:21:18.058,arrival,1,11,False,False
2025-12-03 18:21:27.266,arrival,1,12,False,False
2025-12-03 18:24:27.482,arrival,1,13,False,False
2025-12-03 18:38:16.145,arrival,1,14,False,False
2025-12-03 18:40:07.539,departure,-1,13,False,False
2025-12-03 18:41:52.138,arrival,1,14,False,False
2025-12-03 18:42:10.492,arrival,1,15,False,False
2025-12-03 18:49:26.119,departure,-1,14,False,False
2025-12-03 18:49:46.333,departure,-1,13,False,False
2025-12-03 18:51:28.271,arrival,1,14,False,False
2025-12-03 18:52:41.032,departure,-1,13,False,False
2025-12-03 18:58:13.929,departure,-1,12,False,False
2025-12-03 18:59:24.573,departure,-1,11,False,False
2025-12-03 19:00:11.853,departure,-1,10,False,False
2025-12-03 19:02:16.812,departure,-1,9,False,False
2025-12-03 19:06:23.850,departure,-1,8,False,False
2025-12-03 19:10:00.028,departure,-1,7,False,False
2025-12-03 19:10:43.648,departure,-1,6,False,False
2025-12-03 19:10:51.590,departure,-1,5,False,False
2025-12-03 19:11:31.824,arrival,1,6,False,False
2025-12-03 19:17:34.122,departure,-1,5,False,False
2025-12-03 19:43:47.262,arrival,1,6,False,False
2025-12-03 19:44:31.033,departure,-1,5,False,False
2025-12-03 20:00:02.562,departure,-1,4,False,False
2025-12-03 20:26:53.397,arrival,1,5,False,False
2025-12-03 20:29:17.722,departure,-1,4,False,False
2025-12-03 20:34:22.226,departure,-1,3,False,False
2025-12-03 20:35:34.274,departure,-1,2,False,False
2025-12-03 20:37:56.751,departure,-1,1,False,False
2025-12-03 21:47:17.802,departure,-1,0,False,True
2025-12-04 00:51:55.387,arrival,1,1,False,False
2025-12-04 00:52:25.456,departure,-1,0,False,True
2025-12-04 06:56:18.238,arrival,1,1,False,False
2025-12-04 07:00:12.602,arrival,1,2,False,False
2025-12-04 07:14:01.024,arrival,1,3,False,False
2025-12-04 07:23:38.449,arrival,1,4,False,False
2025-12-04 07:25:20.629,departure,-1,3,False,False
2025-12-04 07:34:03.140,departure,-1,2,False,False
2025-12-04 07:50:23.581,arrival,1,3,False,False
2025-12-04 07:51:28.973,arrival,1,4,False,False
2025-12-04 07:53:03.450,arrival,1,5,False,False
2025-12-04 07:56:16.745,arrival,1,6,False,False
2025-12-04 08:01:18.580,arrival,1,7,False,False
2025-12-04 08:06:15.690,arrival,1,8,False,False
2025-12-04 08:06:33.092,departure,-1,7,False,False
2025-12-04 08:07:52.108,arrival,1,8,False,False
2025-12-04 08:09:40.923,departure,-1,7,False,False
2025-12-04 08:11:25.022,arrival,1,8,False,False
